20.24587	446075677628829966	news	economy	"""삼우중공업"""	"""삼우중공업"""	디지털타임스	양지윤	대우조선, 자회사 웰리브 매각 우선협상대상자 선정	"[디지털타임스 양지윤 기자] 대우조선해양은 지난 3일 현인베스트먼트를 자회사 웰리브 매각을 위한 우선협상대상자 후보로 잠정 선정하고 양해각서 체결을 위한 협상에 들어갔다고 4일 밝혔다.

설계전문 자회사인 디섹 매각의 우선협상대상자로 지난달 28일 선정된 키스톤PE와 양해각서도 이날 체결했다.

단체급식과 호텔사업을 하는 웰리브는 올 상반기 38억원의 순이익을 기록했고, 설계전문 자회사인 디섹은 218억원의 순이익을 냈다. 두 회사는 대우조선해양의 자회사 중 영업실적과 재무구조면에서 가장 건실하다는 평가를 받는다.

대우조선은 매각절차를 완료하면 자회사 매각을 통한 약 3400억원 규모의 유동성 확보 계획 중 40~50%를 달성할 것으로 예상된다.

대우조선해양 관계자는 ""자회사 매각이 본격적으로 진행됨에 따라 유동성 확보를 위한 자구안 실행에도 탄력을 받고 있다""며 ""이후 지속적으로 자회사 추가 매각 등 자구안을 계획에 따라 철저하게 이행하겠다""고 말했다.

대우조선은 회사의 매출목표와 보유자원 활용계획에 연계해 순차적으로 자회사 매각을 진행할 예정이다. 이에 따라 신한중공업, 삼우중공업 등 생산자회사들 역시 매각시기를 조기화할 계획이다.



/



양지윤"	http://www.dt.co.kr/contents.html?article_no=2016110402109932005003	[]	2016-11-04
20.24982	434103195313246224	news	economy	"""삼우중공업"""	"""삼우중공업"""	세계일보	안재성	남상태 前 대우조선 사장, 비위로 막대한 손실 야기?	"불필요한 잔여 지분 인수·특정 업체에 특혜적 조치 등 774억 손실 '추정

남상태 전 대우조선해양 사장이 각종 비위행위로 회사에 수백억원의 손실을 끼쳤다는 의혹이 제기됐다. 

2일 국회 정무위원회 소속 더불어민주당 김해영 의원에 따르면, 남 전 사장은 다양한 비위행위 의혹을 받고 있다. 

김 의원은 ""지난해 9월 대우조선해양 감사위원회가 서울중앙지방검찰청에 제출한 '대우조선해양의 전임 경영진 부실경영 의혹사항 진정서를 검토했다""며 ""그 결과 남 전 사장이 대우조선에 입힌 손실이 약 774억원에 달한다""고 밝혔다. 

남 전 사장은 삼우정공의 불필요한 지분 고가 인수(125억원), 플로팅 호텔사업 과다 비용 지급(3700만달러), 당산동 빌딩 고가 매입(79억 원), BIDC 관련 사업 고율배당(120억 원), 자항선 사업 특혜부여(43억 원)등 다양한 비위를 저질렀다는 것이 대우조선 감사위원회의 지적이다. 

이에 따라 남 전 사장은 지난 7월 업무상횡령과 배임수재 등의 혐의로 구속된 상태다. 또 비위 관련자인 건축가 이창하 디에스온 대표, 정준택 휴맥스해운항공 대표 역시 구속기소됐다. 현재 검찰은 정병주 전 삼우중공업 대표에 대한 수사를 진행 중이다. 

김 의원은 ""대우조선은 수조원의 공적자금을 지원받고도 전임 경영진의 비위와 방만경영으로 인해 부실화됐다""며 ""철저한 수사와 엄중한 처벌만이 대우조선해양에게 진정한 회생의 길이 될 것""이라 강조했다.



ⓒ 세상을 보는 눈, 글로벌 미디어 세계일보"	http://www.segye.com/content/html/2016/10/02/20161002000874.html	[]	2016-10-02
18.226282	414106613197181320	news	economy	"""삼우중공업"""	"""삼우중공업"""	뉴시스	김예지	[종합]'대우조선 경영비리' 남상태 관련 홍보업체 압수수색	"남상태 재임 중 수십억 특혜 계약 의혹

민유성 전 산업은행장 연관성에도 주목 

【서울=뉴시스】김예지 기자 = 대우조선해양 비리 사건을 수사 중인 대검찰청 부패범죄특별수사단(단장 김기동 검사장)은 8일 남상태(66·구속기소) 전 사장 경영비리와 관련해 홍보대행업체 N사 등을 압수수색하고 있다. 

이날 오전부터 진행되고 있는 특별수사단 압수수색 대상엔 N사 사무실 외에도 이 회사 박모 대표 주거지도 포함됐다. 

특별수사단은 N사가 남 전 사장 재임 기간 수십억원대의 특혜 계약을 맺고 일감을 받은 정황을 포착했다. 

특별수사단은 남 전 사장에 대해 특정경제범죄가중처벌법상 배임 혐의, 박 대표에 대해 특정경제범죄가중처벌법상 알선수재 혐의가 있다고 보고 있다. 

박 대표는 민유성 당시 산업은행장의 지인으로 알려져 있다. 

대우조선해양은 남 전 사장 재임기간인 지난 2008년부터 N사와 수십억에 달하는 고액의 계약을 맺었다. 하지만 남 전 사장 퇴임 이후부턴 N사와 거래를 줄였고 지난해 1분기 이후엔 아예 계약을 해지했다.

이와 관련, 당시 연임을 앞두고 있던 남 전 사장이 N사를 홍보대행사로 선정하고 박 대표를 통해 민 전 은행장에게 연임 로비를 한 것 아니냐는 의혹이 제기된 바 있다.

특별수사단 관계자는 ""남 전 사장 개인비리 수사 이후 경영비리 관련 자금을 쫓다가 수사에 착수하게 됐다""고 말했다. 

특별수사단은 압수물 분석이 끝나는대로 박 대표를 소환 조사할 방침이다. 

남 전 사장은 재임 기간(2006년 3월~2012년 3월) 측근 인사들이 운영하는 업체에 특혜를 주고 뒷돈을 챙기는 등 20억원에 달하는 5건의 배임수재 혐의와 4억7800만원 상당의 업무상 횡령 혐의로 구속기소된 상태다.

특별수사단은 남 전 사장의 측근이자 비리에 연루된 것으로 알려진 건축가 이창하(60·구속기소)씨와 삼우중공업 전 대표 정모씨 등을 상대로 조사를 이어가고 있다. 

yejis@newsis.com"	http://www.newsis.com/ar_detail/view.html?ar_id=NISX20160808_0014273272&cID=10201&pID=10200	['https://cdn-haystack.snek.ai/news/economy/2016/08/08/414106613197181320/000-0997103f7969ab50d15d58b8cb09caaac3369c19.jpg']	2016-08-08
19.749323	412022254319309452	news	economy	"""삼우중공업"""	"""삼우중공업"""	매일경제	김세웅	대우조선 비리 캐다보니 MB시절 강만수까지	"거래업체 2곳서 뒷돈 챙긴 정황…檢, 자택·사무실 전격 압수수색
경영비리에 직·간접 개입 의혹도…민유성·홍기택 前행장 수사 주목

◆ 대우조선 檢수사 / 産銀으로 수사 확대하는 검찰 ◆


대우조선해양 비리 의혹을 수사 중인 검찰이 모회사인 KDB산업은행에 대해 본격적인 수사에 착수했다. 대검찰청 부패범죄특별수사단(단장 김기동 검사장)은 2일 강만수 전 한국산업은행장 겸 산은금융그룹 회장(71·사진)의 서울 강남구 대치동 자택과 사무실 2곳, 대우조선해양의 거래 업체 2곳 등 모두 10여 곳에 대해 압수수색을 벌였다.

◆ 강만수 개인 비리 정황 포착

특수단은 강 전 행장이 대우조선해양 거래 업체들에 특혜를 주고 뒷돈을 챙긴 정황을 포착한 것으로 알려졌다. 해당 거래 업체는 대구 소재 소규모 건설업체 W사와 전남 지역 바이오업체 B사로, 두 업체 모두 강 전 행장과 직간접적인 관련이 있는 것으로 전해졌다. 

특수단 관계자는 이날 기자간담회에서 ""남상태(66)·고재호 전 대우조선해양 사장(61·이상 구속 기소)의 경영 비리를 수사하는 과정에서 강 전 행장에 대해서도 수사할 필요성이 있다고 판단했다""며 ""은행장 재직 때 직무와 관련한 수사""라고 밝혔다.

B사는 지난 정부가 역점을 두고 추진하던 신재생에너지 기술개발 사업의 수혜를 본 것으로 전해졌다. B사는 2010년 8월 녹색기술인증을 획득했는데, 강 전 행장은 2009년 2월부터 2011년 3월까지 국가경쟁력강화위원장으로서 관련 사업을 지휘했다. 대우조선해양은 2011년 9월 B사에 5억원을 투자해 주식 32만1000주(지분율 4.3%)를 취득하기도 했다. W사는 2007년 1월 설립돼 2014년 기준 65억7000만원의 매출을 올렸다. 이 회사는 강 전 행장이 사내이사를 맡았던 것으로 알려졌다.

강 전 행장은 2011년 3월부터 2013년 4월까지 산은 수장을 지냈다. 이 시기는 남 전 사장(2006년 3월~2012년 3월)과 고 전 사장(2012년 4월~2015년 5월)의 재임 시기와 겹친다. 특수단은 강 전 행장이 우월적 지위를 이용해 자신과 친분 관계를 맺은 업체들을 대우조선해양과 거래할 수 있도록 연결해주고 뒤에서 이익의 일부를 챙긴 게 아닌지 의심하고 있다.

◆ 5조원대 회계 사기도 책임 추궁할 듯

특수단은 대우조선해양의 조 단위 회계 사기 및 사기 대출에 대해서도 강 전 행장에게 책임을 물을 것으로 전망된다. 산은은 대우조선해양이 사장부터 실무진까지 조직적으로 회계 사기를 벌이고 경영진이 회사 사업에 사적으로 개입해 사익을 취했음에도 이를 미연에 방지하거나 사후 감사 등을 통해 발견하지 못했다는 비판을 받고 있다. 특수단은 범죄 행위와 관련한 최종 의사결정권자에게 책임을 물어왔다. 강 전 행장은 산은의 최고경영자로서 이와 관련한 책임에서 자유로울 수 없는 분위기다. 특수단이 강 전 행장을 겨냥하면서 그의 전·후임자였던 민유성·홍기택 전 행장이 수사 대상에 오를지에도 관심이 모아지고 있다. 대우조선해양의 회계 사기는 민·홍 전 행장 재임기에 걸쳐 광범위하게 이뤄진 것으로 특수단 수사 결과 확인됐다. 강 전 행장에 대한 수사 상황에 따라 두 사람에 대한 수사 방향도 결정될 것으로 보인다.

◆ 남상태·고재호 수사 성과 낸 산은 수사

특수단의 산은 수사는 전직 경영진에 대한 수사가 상당 부분 성과를 낸 후 시작됐다. 남 전 사장은 25억원대 배임수재 및 업무상 횡령 혐의로 지난달 18일 구속 기소됐고, 특수단은 그의 추가 혐의를 수사하고 있다. 고 전 사장은 5조원대 회계 사기와 21조원의 사기 대출 혐의(자본시장법 위반 및 특정경제범죄가중처벌법상 사기·배임 등) 등으로 지난달 27일 재판에 넘겨졌다.

한편 남 전 사장 측근으로 알려진 정 모 전 삼우중공업 대표(64)는 이날 이틀째 소환돼 조사를 받았다. 삼우중공업은 남 전 사장이 재직한 2010~2011년 대우조선해양 자회사로 편입됐다. 

대우조선해양은 삼우중공업을 인수하는 과정에서 인수 가격을 지나치게 높게 설정해 100억원의 손해를 입은 것으로 알려졌고, 남 전 사장은 이 과정에 개입해 영향력을 끼쳤다는 의혹이 제기됐다. 특수단은 정 전 대표 조사를 마무리하는 대로 그에 대한 사전구속영장을 청구하는 방안을 검토하고 있다."	http://news.mk.co.kr/newsRead.php?no=551536&year=2016	['https://cdn-haystack.snek.ai/news/economy/2016/08/02/412022254319309452/000-2d807c36b52e707cff5f0f2bff10b98ff1a9215f.jpg']	2016-08-02
35.218155	411830096878506099	news	economy	"""삼우중공업"""	"""삼우중공업"""	서울신문	김양진	남상태 최측근 정병주 소환…지분 ‘특혜 거래’ 의혹 조사	"대우조선해양 경영 비리를 수사하는 검찰이 남상태(66·구속 기소) 전 사장 측근인 삼우중공업 전 대표 정병주(64)씨를 1일 소환해 조사했다. 정 전 대표는 2011년 삼우중공업 지분을 대우조선에 3배 이상 비싼 가격에 팔아넘기면서 남 전 사장에게 경제적 이득을 안겨 줬다는 의혹을 받고 있다.

●""성실히 조사받겠다""

검찰 부패범죄특별수사단(단장 김기동 검사장)은 이날 정 전 대표를 피의자 신분으로 소환해 밤늦게까지 조사했다. 정 전 대표는 삼우중공업 지분 거래를 누가 먼저 제안했느냐는 등 취재진의 질문에 ""성실히 조사를 받겠다""고 답한 뒤 조사실로 들어갔다. 정 전 대표는 휴맥스해운항공 대표인 정준택(65·구속 기소)씨, 유명 건축가 이창하(60·구속)씨 등과 함께 남 전 사장의 최측근 3인방 가운데 한 명으로 꼽힌다.

대우조선 감사위원회가 검찰에 제출한 진정서를 보면 대우조선은 2010년 4월과 7월 삼우중공업 지분 76.57%를 주당 5442원에 사들였다. 이후 대우조선은 이듬해 7월 삼우중공업 잔여 지분 120만주(23.43%)를 190억원에 추가 매입했다. 인수 가격은 주당 1만 5855원으로 첫 인수 가격의 3배에 달했다. 당시 삼우중공업과 삼우프로펠러의 1대 주주는 삼우정공이었고 정 전 대표는 삼우정공 지분을 100% 보유하고 있었다. 지분 매각 수익이 고스란히 정 전 대표에게 돌아간 셈이다.

●삼우重 지분 고가 매입… 배임 의심

검찰은 대우조선이 삼우중공업의 경영 지배권을 확보했기 때문에 잔여 지분을 비싸게 사들일 이유가 없었는데도 지분 매입에 나선 점을 두고 남 전 사장의 배임 혐의를 의심하고 있다. 검찰은 정 전 대표를 상대로 남 전 사장과 지분 거래를 한 배경이 무엇인지 등을 캐물었다.



 


- Copyrights ⓒ서울신문사."	http://www.seoul.co.kr/news/newsView.php?id=20160802008010	[]	2016-08-02
25.482822	411584725224919387	news	economy	"""삼우중공업"""	"""삼우중공업"""	이데일리		[이데일리N] 옥시 피해자 배상 신청 접수 오늘 시작 外	"1. 주식 거래시간 오늘부터 30분 연장…오후 3시30분 폐장

2. 6월 경상수지 121억7천만 달러 흑자...역대 최대

3. 7월 수출 10.2% ↓...19개월 연속 감소

4. 옥시 피해자 배상 신청 접수 오늘 시작

5. 대기업 대출 연체율 2%대로...""STX조선 법정관리 영향""

6. 면세점 판매액, 1년 만에 2배 성장...'기저 효과

- 美 텍사스 번화가에서 총격사건 잇따라 발생

- '공천헌금 수수 혐의 박준영 의원 영장심사

- '대우조선비리 관련 삼우중공업 전 대표 소환

- 오늘부터 부동산 불법거래 신고 센터 운영

강상원 (won3191@edaily.co.kr)"	http://www.edaily.co.kr/news/newspath.asp?newsid=02542006612743056	['https://cdn-haystack.snek.ai/news/economy/2016/08/01/411584725224919387/000-f396d70344eff1f76c1d8424adfa8efcbd434f42.jpg']	2016-08-01
69.156204	411543741392883935	news	economy	"""삼우중공업"""	"""삼우중공업"""	조선비즈	이정민	[대우조선 비리 수사] 남상태 측근 삼우중공업 전 대표 피의자 신분으로 검찰 출석	"정병주(64) 전 삼우중공업 대표가 1일 오전 9시 18분 서울고검에 피의자 신분으로 출석했다. 정 전 대표는 남상태(66) 전 대우조선해양 사장의 개인 비리 핵심 인물 중 한명으로 꼽힌다.

정 전 대표는 '삼우중공업 지분 매각은 누가 먼저 제안했나?, '지분 매각 대금 중 일부를 남 전 사장에게 전달했나? 등의 취재진의 질문에 ""(검찰에서) 성실히 조사를 받겠다""고 짧게 답하고 검찰 청사 안으로 들어갔다.

부패범죄특별수사단(단장 김기동 검사장)은 남 전 사장이 2010년 삼우중공업 지분을 시세보다 비싸게 사들여 대우조선해양에 손실을 끼치는 과정에서 정 전 대표로부터 금전적 대가를 받은 것으로 의심하고 있다. 검찰은 이날 정 전 대표를 상대로 남 전 사장과의 삼우중공업 지분 거래와 관련 대가성 금품제공 여부를 집중 조사할 계획이다.

대우조선해양 감사위원회가 검찰에 제출한 진정서에 따르면 대우조선해양은 2010년 4월 삼우중공업 지분 70%를 152억3000만원(주당 5442원)에, 삼우중공업 자회사인 삼우플로펠러 지분 100%를 126억원(주당 6300원)에 인수했다. 같은 해 삼우중공업이 삼우프로펠러를 흡수합병해 대우조선해양은 삼우중공업 지분 76.57%를 보유하게 됐다.

2011년 7월 대우조선이 삼우중공업 잔여 지분 23.43%를 이전 인수가격의 약 3배인 주당 1만5855원, 총 190억원에 추가 매입했다. 당시 삼우중공업과 삼우프로펠러의 1대 주주는 삼우정공이었다. 정 전 대표는 삼우정공 지분 100%를 보유하고 있다. 이에 따라 지분 매각 수익은 정 전 대표에게 돌아갔다.









chosunbiz.com"	http://biz.chosun.com/site/data/html_dir/2016/08/01/2016080100832.html	['https://cdn-haystack.snek.ai/news/economy/2016/08/01/411543741392883935/000-1ddf92175ad8d90c222dff0bfe1b1b3c147bb58b.jpg']	2016-08-01
69.33478	411553815372894330	news	economy	"""삼우중공업"""	"""삼우중공업"""	머니투데이	김종훈	"'남상태 로비의혹' 前 삼우중공업 대표 ""성실히 조사 응할 것""(종합)"	"[머니투데이 김종훈 기자] 삼우중공업 전 대표 정모씨가 1일 오전 남상태 대우조선해양 전 사장의 비리 혐의와 관련해 피의자 신분으로 소환돼 서울 서초동 고등검찰청으로 출석하고 있다./ 사진=뉴스1대우조선해양 비리로 구속 기소된 남상태 전 사장(66)의 측근인 삼우중공업 전 대표 정모씨(64)가 1일 피의자 신분으로 검찰에 출석했다. 정씨는 남 전 사장의 비리 행각에 가담했다는 혐의를 받는 인물이다.

정씨는 이날 오전 9시18분쯤 서울고검청사에 도착했다. 정씨는 ""회사 지분을 매각할 때 남 전 사장에게 로비했다는 의혹이 있다"", ""거래 차익을 남 전 사장에게 넘겼나""라는 취재진의 질문에 ""성실히 조사에 응하겠다""고만 답했다.

검찰 부패범죄특별수사단(단장 김기동 검사장)은 정씨를 상대로 대우조선해양에 회사 지분을 매각하면서 특혜를 챙겼는지 여부와 남 전 사장에게 대가성 금품을 건넸다는 의혹 등을 확인할 방침이다. 

정씨는 앞서 기소된 휴맥스해운항공 대표 정모씨(65), 건축가 이창하씨(60·구속)와 함께 남 전 사장의 최측근으로 꼽힌다.

남 전 사장은 재임 시기 정씨가 보유한 삼우중공업 지분을 시세보다 비싼 가격에 매입해 회사에 피해를 끼친 의혹을 받고 있다. 정씨는 2010~2011년 대우조선해양에 관계사인 삼우중공업, 삼우프로펠러를 팔았다. 삼우중공업과 삼우프로펠러는 정씨가 모두 관리하던 회사였는데 대우조선은 2010년 삼우중공업의 지분 75.57%를 우선 매입한 뒤 2011년 7월 나머지 지분을 모두 사들였다.

대우조선은 2011년 주식 매입가를 2010년 매입가의 3배로 쳐줬다. 1년 사이 삼우중공업의 가치가 특별히 뛴 상황도 아니었다. 검찰은 남 전 사장이 정씨에게 특혜를 제공하고 대가를 챙긴 것으로 보고 있다."	http://www.mt.co.kr/view/mtview.php?type=1&no=2016080109233470282&outlink=1	['https://cdn-haystack.snek.ai/news/economy/2016/08/01/411553815372894330/000-70426e838a613f86535dc21acf6ac06d29174af5.jpg']	2016-08-01
12.8652315	406578515299930300	news	economy	"""삼우중공업"""	"""삼우중공업"""	디지털타임스	양지윤	남상태 전 대우조선 사장, 방위사업서도 비리	"[디지털타임스 양지윤 기자] 대우조선해양의 경영 비리를 수사하는 검찰 부패범죄특별수사단(단장 김기동 검사장)은 18일 20억원대 금품수수와 5억원대 회삿돈 횡령 혐의 등으로 남상태(66) 전 사장을 구속기소했다. 남 전 사장은 개인 비리 의혹이 처음 불거진 2009년 이후 7년 만에 법정에 설 예정이다.

검찰에 따르면 남 전 사장은 대학동창인 휴맥스해운항공 대표 정모(65·구속기소)씨 등에게 사업상 특혜를 주고 개인적인 이익을 챙긴 혐의를 받고 있다. 남 전 사장의 배임수재 범죄는 총 5건, 금액은 20억여원에 달한다.

남 전 사장은 2008년 4월 정 대표가 대주주로 있는 용선업체 M사가 대우조선의 물류 협력사로 선정되도록 힘써준 뒤 차명으로 M사 지분을 취득했다. 

그는 수백억원대 일감 몰아주기로 M사의 사세 확장을 돕고 2011년 4월부터 지난해 5월까지 배당금 3억원을 챙기고 지분 매각으로 6억7000만원의 시세 차익을 남겼다.

남 전 사장이 M사 지분 취득을 위해 대우조선의 오슬로(노르웨이)·런던(영국) 지사 자금 50만달러(당시 한화 약 4억7000만원)를 빼돌린 것은 업무상 횡령 혐의를 적용했다.

그는 또 2009년 9월 대우조선 자회사 디섹을 통해 정 대표가 대주주인 부산국제물류(BIDC)를 인수하도록 뒤 BIDC 관계사 차명지분을 취득해 2012년 3월부터 지난해 5월까지 2억7000여만원의 배당금을 챙겼다.

대우조선 사장과 고문직에서 완전히 물러난 2014년 3월부터 지난해 6월까지는 개인사무실 운영비 명목으로 정 대표에게서 2억2000여만원을 수수한 것으로 드러났다.

수사 과정에서 남 전 사장이 '방산비리'에 연루된 정황도 밝혀졌다.

검찰은 남 전 사장이 2011년 9월 인도네시아 정부와 잠수함 3척의 수출계약(1조2000억원 상당)을 추진하며 무기중개 브로커 선정에 관여하고서 미화 46만달러(한화 약 5억원)의 뒷돈을 받은 혐의를 포착했다.

그는 무기중개 브로커 최모씨로부터 ""내가 아는 인도네시아 브로커가 대우조선 중개인을 맡을 수 있도록 해달라""는 청탁을 받고 이를 들어주는 대가로 금품을 받은 것으로 알려졌다.

당시 그는 경쟁 관계인 다른 브로커가 주선한 인도네시아 정부와 대우조선 간부 간 미팅을 취소시키는 등 해외사업 관례를 무시하면서 노골적으로 최씨 편을 들었다고 검찰은 전했다.

지난달 27일 검찰에 소환되기 직전 최씨와 짜고 잠수함 사업 관련 증거를 제3의 장소에 숨겨놓은 정황도 확인됐다. 검찰이 조사 도중 남 전 사장을 긴급체포하는 주요 배경이 됐다.

정 대표와 최씨에게 받은 돈은 해외 여러 계좌를 거쳐 세탁한 뒤 싱가포르 차명계좌에 은닉한 것으로 조사됐다.

2011년 1월 물류사업을 하는 고교 동창 오모씨로부터 ""BIDC와 거래할 수 있도록 해달라""는 청탁을 받고 60억원 상당의 특혜를 준 뒤 퇴임 후인 2014년 5월부터 올 6월까지 개인 운전기사 월급 명목으로 총 3000만원을 챙긴 혐의도 추가로 확인됐다.

검찰 관계자는 ""오늘 건은 1차 기소이며 다른 범죄 혐의가 드러나는대로 추가 기소할 예정""이라고 말했다. 

검찰은 대우조선 감사위원회가 진정을 낸 오만 선상호텔과 서울 당산동 빌딩 신축, 삼우중공업 인수 등의 사업에서 남 전 사장이 거액의 배임을 저지른 단서를 잡고 수사중이다. 재임 기간 천문학적인 회계 사기를 주도한 의혹도 수사 대상이다.

검찰은 당분간 수사 본류에 해당하는 경영 비리에 집중한 뒤 대우조선 대주주인 한국산업은행 및 회계법인, 정치권 등 비리 배후로 수사 범위를 넓힐 방침이다. 이명박 정부 때 한차례 거론됐던 남 전 사장의 연임 로비 의혹도 재수사 가능성이 있다. 





/



양지윤"	http://www.dt.co.kr/contents.html?article_no=2016071802109932005011	[]	2016-07-18
9.641932	406493048248341181	news	economy	"""삼우중공업"""	"""삼우중공업"""	뉴스1	조재현	'25억원 배임수재·횡령' 남상태 前대우조선사장 재판에(종합)	"대학·고교동창 일감 몰아주기로 뒷돈 챙겨
퇴직후에도 사무실비용·운전사월급까지 받아

(서울=뉴스1) 조재현 기자,최은지  기자 = 2006~2012년 대우조선해양을 이끈 남상태 전 사장(66)이 지인 회사에 일감을 몰아주고 수십억원의 부당이득을 챙긴 혐의로 재판에 넘겨졌다. 남 전 사장은 기존 혐의 외에 잠수함 수출사업에서도 특혜를 주고 뒷돈을 받은 것으로 확인됐다. 

검찰 부패범죄특별수사단(단장 김기동 검사장)은 18일 20억원 상당의 배임수재, 5억원 상당의 업무상 횡령혐의로 남 전 사장을 구속기소했다.

대우조선 비리와 관련한 이번 검찰수사를 통해 이 회사 전·현직 임원이 재판에 넘겨진 것은 산업은행 출신으로 이 회사 최고재무책임자(CFO)를 지낸 김모 전 부사장(61)에  이어 남 전 사장이 두 번째다.

검찰에 따르면 남 전 사장은 대학동창이자 측근인 정준택 휴맥스해운항공대표(65·구속기소)로부터 14억원 상당의 금품을 제공받고, 각종 특혜를 제공한 혐의를 받고 있다.

남 전 사장은 2007년 5월 정 대표가 최대 주주로 있는 해상화물운송업체 인터렉스메가라인과 TPI메가라인에 자항식 대형수송선(이하 자항선) 1·2호선을 이용한 해상운송을 위탁하면서 10년간 독점적 이익이 보장되는 특혜성 수의계약을 체결해줬다. 

인터렉스메가라인은 이를 통해 2008년부터 2014년까지 300억원 상당의 영업이익과 883억원 상당의 매출을 기록했다. TPI메가라인은 2010년부터 2014년까지 영업이익 300억원, 매출 2628억원 상당의 실적을 냈다. 

남 전 사장은 인터렉스메가라인이 상당한 실적을 올린 이후인 2011년~2015년 이 회사 주식 50만주를 차명으로 매입해 배당명목의 돈 3억원을 받았고, TPI메가라인이 싱가포르 소재 특수목적법인(SPC) 메가케리어의 주식을 매각해 얻은 차익 6억7000만원도 챙긴 혐의를 받고 있다. 

남 전 사장은 주식을 매입하는 과정에서 대우조선 런던 지사·오슬로 지사에 보관하고 있던 비자금 50만달러(4억7800만원 상당)를 사용(업무상 횡령)했던 것으로 드러났다.

남 전 사장은 또한 부산국제물류(BIDC)에 '운송물량 몰아주기' 특혜를 안겨준 뒤 차명으로 10만주를 취득, 2억7000만원 상당의 배당금을 챙긴 혐의도 있다.

이 회사는 대우조선의 손자회사로, 정 대표가 실소유주로 있는 회사다. 이 과정에서 남 전 사장은 정 대표에게 ""BIDC를 종합물류회사로 성장시키겠다""고 약속한 뒤 유상증자로 발생한 BIDC 80만주를 모두 정 대표가 운영하는 NCK로지스틱스에 저가로 배정했다.

2010년 무렵 41억원의 적자를 보였던 BIDC는, 남 전 사장의 일감 몰아주기 덕분에 2011년 무렵 65억원 상당의 흑자를 기록하기도 했다.

남 전 사장은 아울러 퇴임한 이후 차린 개인 사무실의 보증금과 월세, 인테리어 비용, 직원 급여 등 2억2000만원 상당을 정 대표로부터 지원받기도 했다.

◇고교친구 청탁받고 운전기사 월급 지원받은 혐의도 추가 적발

검찰은 남 전 사장을 구속해 조사하는 과정에서 새로운 범죄 혐의도 밝혀냈다. 남 전 사장은 2011년 1월 고등학교 친구 A씨로부터 'BIDC의 육상운송 하청업체로 지정해달라'는 청탁을 받고, BIDC 관계자에게 이를 도와주라는 지시를 한 혐의도 있다. 남 전 사장은 이 대가로 A씨로부터 2014년 5월부터 지난 6월까지 운전기사 월급 3000만원가량을 받기도 했다.

아울러 남 전 사장은 2011년 9월 대우조선이 인도네시아에 잠수함 3척(1조2000억원 상당)을 수출하는 계약과 관련, 무기중개브로커 최모씨로부터 '나와 같이 일하는 인도네시아 중개인이 이 사업의 담당할 수 있도록 도와달라'는 청탁을 받고 2013~2014년 2회에 걸쳐 5억원 상당을 수수한 혐의도 있다.

남 전 사장은 과거 대우에서 근무한 경력이 있는 최씨를 돕기 위해 경쟁 관계에 있는 중개인이 대우조선 관계자와 만나는 회의를 취소시키기도 했다.

이외에도 남 전 사장은 2010~2012년 오만 선상호텔사업, 2007년 서울 영등포구 당산동 복합건물 신축사업 당시 측근인 디에스온 대표이자 건축가인 이창하씨(60)에게 일감을 몰아줘 거액의 비자금을 조성한 혐의도 있다. 검찰은 지난 16일 이씨를 특정경제범죄 가중처벌법상 횡령·배임, 배임증재 등 혐의로 구속했다.

검찰은 이와 관련, 디에스온 사무실에 대우조선 계열사인 대우조선건설을 입주하게 하고, 시세보다 훨씬 높은 임차료를 내게 한 뒤 이 돈을 빼돌린 의혹에 대해서도 조사를 진행 중이라고 설명했다. 

검찰 관계자는 ""삼우중공업 고가인수 의혹과 회계사기 등에 대해 추가 조사를 거쳐 범죄혐의가 밝혀지는대로 남 전 사장에 대해 추가 기소할 예정""이라고 밝혔다."	http://news1.kr/articles/?2722728	['https://cdn-haystack.snek.ai/news/economy/2016/07/18/406493048248341181/000-853672e100e0c6906ed7d5570c336e8590be3340.jpg']	2016-07-18
